[1481432400] LOG ROTATION: DAILY
[1481432400] LOG VERSION: 2.0
[1481432400] CURRENT HOST STATE: FTTH-AFZ01;DOWN;HARD;4;(Host check timed out after 30.01 seconds)
[1481432400] CURRENT HOST STATE: FTTH-AMERICAN_DATA01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.87 ms
[1481432400] CURRENT HOST STATE: FTTH-AMERICAN_DATA02;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.93 ms
[1481432400] CURRENT HOST STATE: FTTH-CIS01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.60 ms
[1481432400] CURRENT HOST STATE: FTTH-LUMINET01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.79 ms
[1481432400] CURRENT HOST STATE: FTTH-MERIDIANO01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 3.06 ms
[1481432400] CURRENT HOST STATE: FTTH-SABANA01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 5.08 ms
[1481432400] CURRENT HOST STATE: FTTH-SANTA_ANA01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 3.64 ms
[1481432400] CURRENT HOST STATE: FTTH-SANTA_ANA02;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.27 ms
[1481432400] CURRENT HOST STATE: FTTH-SANTA_ANA03;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.30 ms
[1481432400] CURRENT HOST STATE: FTTH-WORLDCOM01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.11 ms
[1481432400] CURRENT HOST STATE: FTTH-ZAPOTE01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.87 ms
[1481432400] CURRENT HOST STATE: OS-MONITOREO;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.10 ms
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - BLUE CROSS;OK;HARD;1;OK - Average IN: 128.60Kb (0.13%), Average OUT: 137.49Kb (0.14%)Total RX: 17792.72Gbits, Total TX: 3091.95Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - BOSH;OK;HARD;1;OK - Average IN: 1.04Kb (0.00%), Average OUT: 3.02Kb (0.00%)Total RX: 521.63Gbits, Total TX: 453.37Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - CELLISTIC;OK;HARD;1;OK - Average IN: 13.52Kb (0.01%), Average OUT: 13.20Kb (0.01%)Total RX: 318.05Gbits, Total TX: 176.60Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - CHESSYS;OK;HARD;1;OK - Average IN: 12.96Kb (0.01%), Average OUT: 12.12Kb (0.01%)Total RX: 8769.93Gbits, Total TX: 1157.28Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - COGNISAN;OK;HARD;1;OK - Average IN: 2.15Kb (0.00%), Average OUT: 2.65Kb (0.00%)Total RX: 40.45Gbits, Total TX: 56.38Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - DEL MONTE;OK;HARD;1;OK - Average IN: 5.60Mb (5.60%), Average OUT: 943.53Kb (0.94%)Total RX: 95075.86Gbits, Total TX: 22113.34Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - FRUTICA;OK;HARD;1;OK - Average IN: 5.76Kb (0.01%), Average OUT: 30.85Kb (0.03%)Total RX: 6998.45Gbits, Total TX: 777.67Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - FSC;OK;HARD;1;OK - Average IN: 841.98Kb (0.84%), Average OUT: 33.36Mb (33.36%)Total RX: 16477.55Gbits, Total TX: 26095.33Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - GEOTEK;OK;HARD;1;OK - Average IN: 200.64b (0.00%), Average OUT: 21.49Kb (0.02%)Total RX: 2.46Gbits, Total TX: 5612.89Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - INTCOMEX;OK;HARD;1;OK - Average IN: 244.32Kb (0.24%), Average OUT: 4.25Mb (4.25%)Total RX: 23024.85Gbits, Total TX: 34793.32Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - NHC;OK;HARD;1;OK - Average IN: 85.58Kb (0.09%), Average OUT: 89.32Kb (0.09%)Total RX: 608.94Gbits, Total TX: 479.41Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - OASIS;OK;HARD;1;OK - Average IN: 11.28Kb (0.01%), Average OUT: 18.04Kb (0.02%)Total RX: 2356.52Gbits, Total TX: 619.31Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - OFICINA DENTAL[CLIENTE];OK;HARD;1;OK - Average IN: 99.07Kb (0.10%), Average OUT: 2.02Mb (2.02%)Total RX: 2550.90Gbits, Total TX: 16098.95Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - OFICINA DENTAL[ISP];OK;HARD;1;OK - Average IN: 2.02Mb (2.02%), Average OUT: 99.50Kb (0.10%)Total RX: 16098.46Gbits, Total TX: 2554.33Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - PLAZA MAYOR;OK;HARD;1;OK - Average IN: 2.79Mb (2.79%), Average OUT: 1.49Mb (1.49%)Total RX: 218523.65Gbits, Total TX: 57881.70Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - PRISMAN BUSSINESS;OK;HARD;1;OK - Average IN: 52.08b (0.00%), Average OUT: 447.44b (0.00%)Total RX: 437.22Mbits, Total TX: 4.27Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - RON HOME;OK;HARD;1;OK - Average IN: 138.96b (0.00%), Average OUT: 449.04b (0.00%)Total RX: 937.82Gbits, Total TX: 1373.39Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - TACO BELL;OK;HARD;1;OK - Average IN: 57.81Kb (0.06%), Average OUT: 45.19Kb (0.05%)Total RX: 20534.07Gbits, Total TX: 5801.64Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - TECHNOMED;OK;HARD;1;OK - Average IN: 1.54Kb (0.00%), Average OUT: 1.48Kb (0.00%)Total RX: 3310.57Gbits, Total TX: 154.77Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 1.71 ms
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;TRONCAL - SANTA_ANA01;OK;HARD;1;OK - Average IN: 77.62Mb (3.88%), Average OUT: 11.80Mb (0.59%)Total RX: 250696.46Gbits, Total TX: 463864.21Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - AVON;OK;HARD;1;OK - Average IN: 5.52Kb (0.00%), Average OUT: 5.74Kb (0.00%)Total RX: 2840.35Gbits, Total TX: 3319.42Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - CERVECERIA;OK;HARD;1;OK - Average IN: 2.38Mb (0.24%), Average OUT: 36.66Mb (3.67%)Total RX: 112409.28Gbits, Total TX: 175416.60Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - CITRIX;OK;HARD;1;OK - Average IN: 3.35Kb (0.00%), Average OUT: 1.96Kb (0.00%)Total RX: 880.12Gbits, Total TX: 262.96Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - COLEGIO LINCOLN;OK;HARD;1;OK - Average IN: 190.06Kb (0.02%), Average OUT: 115.63Kb (0.01%)Total RX: 134381.25Gbits, Total TX: 21429.53Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - EXOUTCODING;OK;HARD;1;OK - Average IN: 79.95Kb (0.01%), Average OUT: 68.99Kb (0.01%)Total RX: 73228.64Gbits, Total TX: 14361.57Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - EZUGI;OK;HARD;1;OK - Average IN: 507.83Kb (0.05%), Average OUT: 6.27Mb (0.63%)Total RX: 7461.35Gbits, Total TX: 82076.97Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - FIDELITAS;OK;HARD;1;OK - Average IN: 117.94Kb (0.01%), Average OUT: 25.30Kb (0.00%)Total RX: 45801.44Gbits, Total TX: 5846.53Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - HOTEL;OK;HARD;1;OK - Average IN: 4.66Mb (0.47%), Average OUT: 205.95Kb (0.02%)Total RX: 80464.36Gbits, Total TX: 13645.14Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - MURANO;OK;HARD;1;OK - Average IN: 13.13Mb (1.31%), Average OUT: 6.89Mb (0.69%)Total RX: 347754.33Gbits, Total TX: 121133.93Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - NODO LINDORA;OK;HARD;1;OK - Average IN: 7.10Mb (0.71%), Average OUT: 10.60Mb (1.06%)Total RX: 65549.62Gbits, Total TX: 27352.02Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - OBELISCO;OK;HARD;1;OK - Average IN: 318.81Kb (0.03%), Average OUT: 641.77Kb (0.06%)Total RX: 3472.20Gbits, Total TX: 6709.16Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - OFFICE SPACE;OK;HARD;1;OK - Average IN: 8.23Kb (0.00%), Average OUT: 9.93Kb (0.00%)Total RX: 5390.10Gbits, Total TX: 1286.30Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - PEDREGAL;OK;HARD;1;OK - Average IN: 800.24b (0.00%), Average OUT: 1.09Kb (0.00%)Total RX: 1381.39Gbits, Total TX: 461.38Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 2.95 ms
[1481432400] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;TRONCAL - SABANA01;OK;HARD;1;OK - Average IN: 60.64Mb (2.02%), Average OUT: 29.52Mb (0.98%)Total RX: 480244.59Gbits, Total TX: 901986.97Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-CIS01;AMERICAN DATA - EFS;OK;HARD;1;OK - Average IN: 32.80Mb (3.28%), Average OUT: 816.34Kb (0.08%)Total RX: 10565.09Gbits, Total TX: 1842.24Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-CIS01;AMERICAN DATA - NODO LINDORA;OK;HARD;1;OK - Average IN: 10.36Mb (1.04%), Average OUT: 6.63Mb (0.66%)Total RX: 16942.21Gbits, Total TX: 40107.90Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-CIS01;AMERICAN DATA - OFFICE SPACE;OK;HARD;1;OK - Average IN: 9.84Kb (0.00%), Average OUT: 8.37Kb (0.00%)Total RX: 413.42Gbits, Total TX: 1719.12Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-CIS01;INASOL - INTERNET [REDCA];OK;HARD;1;OK - Average IN: 241.38Kb (0.02%), Average OUT: 5.16Mb (0.52%)Total RX: 1108.51Gbits, Total TX: 5048.92Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-CIS01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 85.65 ms
[1481432400] CURRENT SERVICE STATE: FTTH-CIS01;TRONCAL - INASOL [ASR1002-CLIENTES];OK;HARD;1;OK - Average IN: 5.09Mb (0.51%), Average OUT: 242.44Kb (0.02%)Total RX: 23812.15Gbits, Total TX: 3336.24Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-CIS01;TRONCAL - LUMINET01;OK;HARD;1;OK - Average IN: 1.40Kb (0.00%), Average OUT: 1.55Kb (0.00%)Total RX: 10.32Gbits, Total TX: 28.90Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-CIS01;TRONCAL - SANTA_ANA02;OK;HARD;1;OK - Average IN: 12.93Mb (1.29%), Average OUT: 48.78Mb (4.88%)Total RX: 405760.62Gbits, Total TX: 110021.42Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-CIS01;WORLDCOM - COCOY;OK;HARD;1;OK - Average IN: 2.28Kb (0.00%), Average OUT: 1.66Kb (0.00%)Total RX: 164.13Gbits, Total TX: 987.82Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-CIS01;WORLDCOM - PAPA JOHNS;OK;HARD;1;OK - Average IN: 29.75Kb (0.00%), Average OUT: 3.31Kb (0.00%)Total RX: 2167.09Gbits, Total TX: 3635.01Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-LUMINET01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 5.68 ms
[1481432400] CURRENT SERVICE STATE: FTTH-LUMINET01;TRONCAL - CIS01;OK;HARD;1;OK - Average IN: 1.58Kb (0.00%), Average OUT: 1.39Kb (0.00%)Total RX: 4.05Gbits, Total TX: 340.11Mbits
[1481432400] CURRENT SERVICE STATE: FTTH-MERIDIANO01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 10.23 ms
[1481432400] CURRENT SERVICE STATE: FTTH-MERIDIANO01;TRONCAL - SANTA_ANA02;OK;HARD;1;OK - Average IN: 34.33Kb (0.00%), Average OUT: 5.65Kb (0.00%)Total RX: 125988.81Gbits, Total TX: 559983.49Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-MERIDIANO01;WORLDCOM - SJONHSON;OK;HARD;1;OK - Average IN: 6.16Kb (0.00%), Average OUT: 1.83Kb (0.00%)Total RX: 386.39Gbits, Total TX: 1071.94Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SABANA01;AMERICAN DATA - COLEGIO LINCOLN;OK;HARD;1;OK - Average IN: 119.24Kb (0.01%), Average OUT: 219.50Kb (0.02%)Total RX: 77.03Gbits, Total TX: 586.17Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SABANA01;AMERICAN DATA - HOTEL;OK;HARD;1;OK - Average IN: 201.15Kb (0.02%), Average OUT: 4.48Mb (0.45%)Total RX: 186.34Gbits, Total TX: 485.25Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SABANA01;AMERICAN DATA - INTCOMEX;OK;HARD;1;OK - Average IN: 4.22Mb (0.42%), Average OUT: 245.30Kb (0.02%)Total RX: 219.66Gbits, Total TX: 145.93Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SABANA01;AMERICAN DATA - PLAZA MAYOR;OK;HARD;1;OK - Average IN: 1.63Mb (0.16%), Average OUT: 2.95Mb (0.30%)Total RX: 865.82Gbits, Total TX: 1501.92Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SABANA01;INASOL - A1 MOTORCYCLES;OK;HARD;1;OK - Average IN: 1.33Kb (0.00%), Average OUT: 9.83Kb (0.00%)Total RX: 3.81Gbits, Total TX: 20.54Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SABANA01;INASOL - ESS;OK;HARD;1;OK - Average IN: 1.50Kb (0.00%), Average OUT: 10.15Kb (0.00%)Total RX: 1.92Gbits, Total TX: 15.02Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SABANA01;INASOL - INTERNET [REDCA];OK;HARD;1;OK - Average IN: 4.18Mb (0.42%), Average OUT: 218.61Kb (0.02%)Total RX: 416.92Gbits, Total TX: 31.60Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SABANA01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 20.27 ms
[1481432400] CURRENT SERVICE STATE: FTTH-SABANA01;TRONCAL - AMERICAN_DATA02;OK;HARD;1;OK - Average IN: 28.58Mb (1.43%), Average OUT: 61.17Mb (3.06%)Total RX: 7043.00Gbits, Total TX: 3860.27Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SABANA01;TRONCAL - SANTA_ANA03;OK;HARD;1;OK - Average IN: 69.17Mb (0.69%), Average OUT: 36.14Mb (0.36%)Total RX: 5644.80Gbits, Total TX: 7139.69Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SABANA01;TRONCAL - WORLDCOM01;OK;HARD;1;OK - Average IN: 371.94Kb (0.02%), Average OUT: 5.25Mb (0.26%)Total RX: 232.61Gbits, Total TX: 908.70Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SABANA01;WORLDCOM - CEDRAL;OK;HARD;1;OK - Average IN: 109.12b (0.00%), Average OUT: 342.8b (0.00%)Total RX: 5.98Mbits, Total TX: 17.84Mbits
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - AGATHA;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - CELLISTIC;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - CHESSYS;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - DEL MONTE;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - FRUTICA;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - OASIS;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - PRISMAN BUSSINES;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - RON HOME;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 7.50 ms
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;TRONCAL - AMERICAN_DATA01;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;TRONCAL - SANTA_ANA01;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;TRONCAL - SANTA_ANA03;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;TRONCAL - ZAPOTE01;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;WORLDCOM - OBELISCO;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA02;AMERICAN DATA - CENTRO DE EVENTOS PEDREGAL;OK;HARD;1;OK - Average IN: 8.56b (0.00%), Average OUT: 1.81Kb (0.00%)Total RX: 462.78Gbits, Total TX: 1394.98Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA02;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 4.16 ms
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA02;TRONCAL - CIS01;OK;HARD;1;OK - Average IN: 48.00Mb (4.80%), Average OUT: 12.74Mb (1.27%)Total RX: 321436.90Gbits, Total TX: 1009829.96Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA02;TRONCAL - MERIDIANO01;OK;HARD;1;OK - Average IN: 5.78Kb (0.00%), Average OUT: 34.42Kb (0.00%)Total RX: 499325.05Gbits, Total TX: 117692.13Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA02;TRONCAL - SANTA_ANA03;OK;HARD;1;OK - Average IN: 12.80Mb (1.28%), Average OUT: 48.03Mb (4.80%)Total RX: 314100.05Gbits, Total TX: 177170.32Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;AMERICAN DATA - AVON;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;AMERICAN DATA - CERVECERIA;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;AMERICAN DATA - EZUGI;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;AMERICAN DATA - MURANO;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;AMERICAN DATA - OBELISCO;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 5.03 ms
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;TRONCAL - AFZ01;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;TRONCAL - SABANA01;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;TRONCAL - SANTA_ANA02;OK;HARD;1;(No output on stdout) stderr:
[1481432400] CURRENT SERVICE STATE: FTTH-WORLDCOM01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 3.24 ms
[1481432400] CURRENT SERVICE STATE: FTTH-WORLDCOM01;TRONCAL - SABANA01;OK;HARD;1;OK - Average IN: 5.07Mb (0.25%), Average OUT: 378.96Kb (0.02%)Total RX: 26370.54Gbits, Total TX: 9027.41Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-WORLDCOM01;TRONCAL - ZAPOTE01;OK;HARD;1;OK - Average IN: 679.40Kb (0.07%), Average OUT: 5.56Mb (0.56%)Total RX: 20305.68Gbits, Total TX: 32353.71Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-WORLDCOM01;WORLDCOM - AS DE OROS;OK;HARD;1;OK - Average IN: 129.03Kb (0.01%), Average OUT: 136.93Kb (0.01%)Total RX: 2276.30Gbits, Total TX: 517.86Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-WORLDCOM01;WORLDCOM - BIOQUIN;OK;HARD;1;OK - Average IN: 6.76Kb (0.00%), Average OUT: 11.81Kb (0.00%)Total RX: 933.84Gbits, Total TX: 206.89Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-WORLDCOM01;WORLDCOM - CEDRAL;OK;HARD;1;OK - Average IN: 137.68b (0.00%), Average OUT: 605.28b (0.00%)Total RX: 275.05Mbits, Total TX: 1.29Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-WORLDCOM01;WORLDCOM - COCOY;OK;HARD;1;OK - Average IN: 1.41Kb (0.00%), Average OUT: 2.79Kb (0.00%)Total RX: 698.33Gbits, Total TX: 138.76Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-WORLDCOM01;WORLDCOM - IMESA;OK;HARD;1;OK - Average IN: 9.09Kb (0.00%), Average OUT: 14.70Kb (0.00%)Total RX: 1228.04Gbits, Total TX: 352.75Gbits
[1481432400] CURRENT SERVICE STATE: FTTH-WORLDCOM01;WORLDCOM - IXP;OK;HARD;1;OK - Average IN: 644.90Kb (0.06%), Average OUT: 336.37Kb (0.03%)Total RX: 2637.49Gbits, Total TX: 14343.51Gbits
