[1488171600] LOG ROTATION: DAILY
[1488171600] LOG VERSION: 2.0
[1488171600] CURRENT HOST STATE: FTTH-AFZ01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 4.78 ms
[1488171600] CURRENT HOST STATE: FTTH-AMERICAN_DATA01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.05 ms
[1488171600] CURRENT HOST STATE: FTTH-AMERICAN_DATA02;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.01 ms
[1488171600] CURRENT HOST STATE: FTTH-BD_FIBRA;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.52 ms
[1488171600] CURRENT HOST STATE: FTTH-CIS01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 3.42 ms
[1488171600] CURRENT HOST STATE: FTTH-LUMINET01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.03 ms
[1488171600] CURRENT HOST STATE: FTTH-MERIDIANO01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 3.88 ms
[1488171600] CURRENT HOST STATE: FTTH-SABANA01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 11.12 ms
[1488171600] CURRENT HOST STATE: FTTH-SANTA_ANA01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 8.20 ms
[1488171600] CURRENT HOST STATE: FTTH-SANTA_ANA02;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.51 ms
[1488171600] CURRENT HOST STATE: FTTH-SANTA_ANA03;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 5.02 ms
[1488171600] CURRENT HOST STATE: FTTH-VOICE;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.51 ms
[1488171600] CURRENT HOST STATE: FTTH-WORLDCOM01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 3.44 ms
[1488171600] CURRENT HOST STATE: FTTH-ZAPOTE01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.28 ms
[1488171600] CURRENT HOST STATE: INASOL-A1_MOTORCYCLES;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.78 ms
[1488171600] CURRENT HOST STATE: INASOL-BGP01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.37 ms
[1488171600] CURRENT HOST STATE: INASOL-CTP01;DOWN;HARD;4;(Host check timed out after 30.02 seconds)
[1488171600] CURRENT HOST STATE: INASOL-CTP02;DOWN;HARD;4;(Host check timed out after 30.01 seconds)
[1488171600] CURRENT HOST STATE: INASOL-CyM_ABOGADOS;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.12 ms
[1488171600] CURRENT HOST STATE: INASOL-ENCUENTRA24;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 9.31 ms
[1488171600] CURRENT HOST STATE: INASOL-ESS;DOWN;HARD;4;(Host check timed out after 30.01 seconds)
[1488171600] CURRENT HOST STATE: INASOL-OFICINA;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 8.21 ms
[1488171600] CURRENT HOST STATE: INASOL-RESINTECH;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.89 ms
[1488171600] CURRENT HOST STATE: INASOL-RONALD;DOWN;HARD;4;(Host check timed out after 30.03 seconds)
[1488171600] CURRENT HOST STATE: INASOL-STEVEN;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 7.74 ms
[1488171600] CURRENT HOST STATE: INASOL-TIRRASES;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.99 ms
[1488171600] CURRENT HOST STATE: INASOL-VOICE;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.45 ms
[1488171600] CURRENT HOST STATE: OS-MONITOREO;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.09 ms
[1488171600] CURRENT SERVICE STATE: FTTH-AFZ01;AMERICAN DATA [ALMACEN FISCAL - F0/4];OK;HARD;1;OK - Average IN: 144.34Kb (0.14%), Average OUT: 75.24Kb (0.08%)Total RX: 39638.32Gbits, Total TX: 12494.74Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AFZ01;AMERICAN DATA [BOSH - F0/2];OK;HARD;1;OK - Average IN: 2.21Kb (0.00%), Average OUT: 1.39Kb (0.00%)Total RX: 192.82Gbits, Total TX: 232.90Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AFZ01;AMERICAN DATA [CITRIX - F0/5];OK;HARD;1;OK - Average IN: 4.82Kb (0.00%), Average OUT: 4.60Kb (0.00%)Total RX: 42.98Gbits, Total TX: 51.63Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AFZ01;AMERICAN DATA [COGNIZANT - F0/1];OK;HARD;1;OK - Average IN: 2.42Kb (0.00%), Average OUT: 2.63Kb (0.00%)Total RX: 20.80Gbits, Total TX: 17.55Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AFZ01;AMERICAN DATA [FIDELITAS - F0/6];OK;HARD;1;OK - Average IN: 60.60Kb (0.06%), Average OUT: 14.38Kb (0.01%)Total RX: 1878.06Gbits, Total TX: 13134.69Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AFZ01;TRONCAL [SANTA_ANA03 - G0/1];OK;HARD;1;OK - Average IN: 0b (0.00%), Average OUT: 0b (0.00%)Total RX: 410.76Kbits, Total TX: 17.92Kbits
[1488171600] CURRENT SERVICE STATE: FTTH-AFZ01;WORLDCOM [PEUGEOT - F0/7];OK;HARD;1;OK - Average IN: 23.72Kb (0.02%), Average OUT: 85.87Kb (0.09%)Total RX: 203.19Gbits, Total TX: 792.53Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [AGATHA - F0/2];OK;HARD;1;OK - Average IN: 235.44b (0.00%), Average OUT: 659.36b (0.00%)Total RX: 1.48Gbits, Total TX: 3.33Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [ALMACEN FISCAL - F0/22];OK;HARD;1;OK - Average IN: 68.84Kb (0.07%), Average OUT: 128.67Kb (0.13%)Total RX: 17482.11Gbits, Total TX: 52653.41Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [BLUE CROSS - F0/13];OK;HARD;1;OK - Average IN: 241.44Kb (0.24%), Average OUT: 164.00Kb (0.16%)Total RX: 15379.64Gbits, Total TX: 2058.67Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [BOSH - F0/17];OK;HARD;1;OK - Average IN: 990b (0.00%), Average OUT: 2.62Kb (0.00%)Total RX: 312.97Gbits, Total TX: 263.38Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [CELLISTIC - F0/14];OK;HARD;1;OK - Average IN: 13.76Kb (0.01%), Average OUT: 13.29Kb (0.01%)Total RX: 384.64Gbits, Total TX: 123.03Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [CHESSYS - F0/21];OK;HARD;1;OK - Average IN: 128.56b (0.00%), Average OUT: 448b (0.00%)Total RX: 1472.15Gbits, Total TX: 270.91Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [COGNISAN - F0/6];OK;HARD;1;OK - Average IN: 2.24Kb (0.00%), Average OUT: 2.73Kb (0.00%)Total RX: 24.38Gbits, Total TX: 34.20Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [DEL MONTE - F0/1];OK;HARD;1;OK - Average IN: 5.60Mb (5.60%), Average OUT: 682.22Kb (0.68%)Total RX: 46477.95Gbits, Total TX: 12654.10Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [FRUTICA - F0/12];OK;HARD;1;OK - Average IN: 15.40Kb (0.02%), Average OUT: 4.43Kb (0.00%)Total RX: 894.27Gbits, Total TX: 973.52Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [FSC - F0/24];OK;HARD;1;OK - Average IN: 880.49Kb (0.88%), Average OUT: 32.97Mb (32.97%)Total RX: 19500.33Gbits, Total TX: 14983.98Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [GEOTEK - F0/23];OK;HARD;1;OK - Average IN: 306.16b (0.00%), Average OUT: 72.61Kb (0.07%)Total RX: 1.37Gbits, Total TX: 2334.26Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [INTCOMEX - F0/4];OK;HARD;1;OK - Average IN: 2.45Mb (2.45%), Average OUT: 6.93Mb (6.93%)Total RX: 13427.04Gbits, Total TX: 19592.06Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [NHC - F0/15];OK;HARD;1;OK - Average IN: 93.23Kb (0.09%), Average OUT: 98.79Kb (0.10%)Total RX: 498.55Gbits, Total TX: 465.82Gbits
[1488171600] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [OASIS - F0/9];OK;HARD;1;OK - Average IN: 19.50Kb (0.02%), Average OUT: 24.28Kb (0.02%)Total RX: 2196.94Gbits, Total TX: 387.43Gbits
