[1487566800] LOG ROTATION: DAILY
[1487566800] LOG VERSION: 2.0
[1487566800] CURRENT HOST STATE: FTTH-AFZ01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 3.55 ms
[1487566800] CURRENT HOST STATE: FTTH-AMERICAN_DATA01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.11 ms
[1487566800] CURRENT HOST STATE: FTTH-AMERICAN_DATA02;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 3.01 ms
[1487566800] CURRENT HOST STATE: FTTH-BD_FIBRA;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.58 ms
[1487566800] CURRENT HOST STATE: FTTH-CIS01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 24.54 ms
[1487566800] CURRENT HOST STATE: FTTH-LUMINET01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 3.29 ms
[1487566800] CURRENT HOST STATE: FTTH-MERIDIANO01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 13.48 ms
[1487566800] CURRENT HOST STATE: FTTH-SABANA01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 9.36 ms
[1487566800] CURRENT HOST STATE: FTTH-SANTA_ANA01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 7.03 ms
[1487566800] CURRENT HOST STATE: FTTH-SANTA_ANA02;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 10.36 ms
[1487566800] CURRENT HOST STATE: FTTH-SANTA_ANA03;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 33.87 ms
[1487566800] CURRENT HOST STATE: FTTH-VOICE;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.48 ms
[1487566800] CURRENT HOST STATE: FTTH-WORLDCOM01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 32.67 ms
[1487566800] CURRENT HOST STATE: FTTH-ZAPOTE01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 3.37 ms
[1487566800] CURRENT HOST STATE: INASOL-A1_MOTORCYCLES;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 8.94 ms
[1487566800] CURRENT HOST STATE: INASOL-BGP01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.43 ms
[1487566800] CURRENT HOST STATE: INASOL-CTP01;DOWN;HARD;4;PING CRITICAL - Packet loss = 100%
[1487566800] CURRENT HOST STATE: INASOL-CTP02;DOWN;HARD;4;PING CRITICAL - Packet loss = 100%
[1487566800] CURRENT HOST STATE: INASOL-CyM_ABOGADOS;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.08 ms
[1487566800] CURRENT HOST STATE: INASOL-ENCUENTRA24;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 174.91 ms
[1487566800] CURRENT HOST STATE: INASOL-OFICINA;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 8.12 ms
[1487566800] CURRENT HOST STATE: INASOL-RESINTECH;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 26.79 ms
[1487566800] CURRENT HOST STATE: INASOL-RONALD;DOWN;HARD;4;PING CRITICAL - Packet loss = 100%
[1487566800] CURRENT HOST STATE: INASOL-STEVEN;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 8.46 ms
[1487566800] CURRENT HOST STATE: INASOL-TIRRASES;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.03 ms
[1487566800] CURRENT HOST STATE: INASOL-VOICE;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.58 ms
[1487566800] CURRENT HOST STATE: OS-MONITOREO;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.07 ms
[1487566800] CURRENT SERVICE STATE: FTTH-AFZ01;AMERICAN DATA [ALMACEN FISCAL - F0/4];OK;HARD;1;OK - Average IN: 21.53Mb (21.53%), Average OUT: 640.67Kb (0.64%)Total RX: 34013.32Gbits, Total TX: 10887.69Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AFZ01;AMERICAN DATA [BOSH - F0/2];OK;HARD;1;OK - Average IN: 2.36Kb (0.00%), Average OUT: 1.39Kb (0.00%)Total RX: 158.70Gbits, Total TX: 192.23Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AFZ01;AMERICAN DATA [CITRIX - F0/5];OK;HARD;1;OK - Average IN: 90.62Kb (0.09%), Average OUT: 91.28Kb (0.09%)Total RX: 13.06Gbits, Total TX: 17.99Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AFZ01;AMERICAN DATA [COGNIZANT - F0/1];OK;HARD;1;OK - Average IN: 2.71Kb (0.00%), Average OUT: 2.86Kb (0.00%)Total RX: 16.92Gbits, Total TX: 14.62Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AFZ01;AMERICAN DATA [FIDELITAS - F0/6];OK;HARD;1;OK - Average IN: 18.57Kb (0.02%), Average OUT: 15.32Kb (0.02%)Total RX: 1227.52Gbits, Total TX: 8652.17Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AFZ01;TRONCAL [SANTA_ANA03 - G0/1];OK;HARD;1;OK - Average IN: 0b (0.00%), Average OUT: 0b (0.00%)Total RX: 410.76Kbits, Total TX: 17.92Kbits
[1487566800] CURRENT SERVICE STATE: FTTH-AFZ01;WORLDCOM [PEUGEOT - F0/7];OK;HARD;1;OK - Average IN: 23.83Kb (0.02%), Average OUT: 23.56Kb (0.02%)Total RX: 170.65Gbits, Total TX: 674.07Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [AGATHA - F0/2];OK;HARD;1;OK - Average IN: 174.24b (0.00%), Average OUT: 621.44b (0.00%)Total RX: 1.32Gbits, Total TX: 2.91Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [ALMACEN FISCAL - F0/22];OK;HARD;1;OK - Average IN: 629.63Kb (0.63%), Average OUT: 21.15Mb (21.15%)Total RX: 15868.59Gbits, Total TX: 47032.32Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [BLUE CROSS - F0/13];OK;HARD;1;OK - Average IN: 5.35Mb (5.35%), Average OUT: 260.78Kb (0.26%)Total RX: 12135.20Gbits, Total TX: 1572.58Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [BOSH - F0/17];OK;HARD;1;OK - Average IN: 1.00Kb (0.00%), Average OUT: 2.81Kb (0.00%)Total RX: 272.54Gbits, Total TX: 228.99Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [CELLISTIC - F0/14];OK;HARD;1;OK - Average IN: 14.22Kb (0.01%), Average OUT: 14.02Kb (0.01%)Total RX: 359.87Gbits, Total TX: 112.25Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [CHESSYS - F0/21];OK;HARD;1;OK - Average IN: 124.32b (0.00%), Average OUT: 441.68b (0.00%)Total RX: 1472.06Gbits, Total TX: 270.64Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [COGNISAN - F0/6];OK;HARD;1;OK - Average IN: 2.45Kb (0.00%), Average OUT: 3.33Kb (0.00%)Total RX: 21.68Gbits, Total TX: 30.05Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [DEL MONTE - F0/1];OK;HARD;1;OK - Average IN: 7.72Mb (7.72%), Average OUT: 907.63Kb (0.91%)Total RX: 37531.64Gbits, Total TX: 11255.61Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [FRUTICA - F0/12];OK;HARD;1;OK - Average IN: 2.31Kb (0.00%), Average OUT: 3.48Kb (0.00%)Total RX: 141.36Gbits, Total TX: 602.79Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [FSC - F0/24];OK;HARD;1;OK - Average IN: 806.97Kb (0.81%), Average OUT: 32.51Mb (32.51%)Total RX: 17352.62Gbits, Total TX: 13105.58Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [GEOTEK - F0/23];OK;HARD;1;OK - Average IN: 311.36b (0.00%), Average OUT: 173.50Kb (0.17%)Total RX: 1.18Gbits, Total TX: 1649.65Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [INTCOMEX - F0/4];OK;HARD;1;OK - Average IN: 193.63Kb (0.19%), Average OUT: 6.50Mb (6.50%)Total RX: 11625.77Gbits, Total TX: 17126.02Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [NHC - F0/15];OK;HARD;1;OK - Average IN: 94.89Kb (0.09%), Average OUT: 95.78Kb (0.10%)Total RX: 432.85Gbits, Total TX: 404.75Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [OASIS - F0/9];OK;HARD;1;OK - Average IN: 56.46Kb (0.06%), Average OUT: 31.27Kb (0.03%)Total RX: 1933.85Gbits, Total TX: 335.03Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [OBELISCO - F0/9];OK;HARD;1;OK - Average IN: 78.78Kb (0.08%), Average OUT: 1.36Mb (1.36%)Total RX: 9256.61Gbits, Total TX: 17140.80Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [OFICINA DENTAL - F0/19];OK;HARD;1;OK - Average IN: 20.15Kb (0.02%), Average OUT: 16.52Kb (0.02%)Total RX: 915.74Gbits, Total TX: 5528.75Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [OFICINA DENTAL[ISP] - F0/20];OK;HARD;1;OK - Average IN: 16.12Kb (0.02%), Average OUT: 20.77Kb (0.02%)Total RX: 5527.44Gbits, Total TX: 917.32Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [PRISMAN BUSSINESS - F0/7];OK;HARD;1;OK - Average IN: 141.12b (0.00%), Average OUT: 432.8b (0.00%)Total RX: 578.14Mbits, Total TX: 1.86Gbits
[1487566800] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA [TACO BELL - F0/16];OK;HARD;1;OK - Average IN: 272.87Kb (0.27%), Average OUT: 118.90Kb (0.12%)Total RX: 17053.96Gbits, Total TX: 3599.19Gbits
