[1481346000] LOG ROTATION: DAILY
[1481346000] LOG VERSION: 2.0
[1481346000] CURRENT HOST STATE: FTTH-AFZ01;DOWN;HARD;4;(Host check timed out after 30.01 seconds)
[1481346000] CURRENT HOST STATE: FTTH-AMERICAN_DATA01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.17 ms
[1481346000] CURRENT HOST STATE: FTTH-AMERICAN_DATA02;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.14 ms
[1481346000] CURRENT HOST STATE: FTTH-CIS01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 129.15 ms
[1481346000] CURRENT HOST STATE: FTTH-LUMINET01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 5.12 ms
[1481346000] CURRENT HOST STATE: FTTH-MERIDIANO01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.03 ms
[1481346000] CURRENT HOST STATE: FTTH-SABANA01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.70 ms
[1481346000] CURRENT HOST STATE: FTTH-SANTA_ANA01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 4.57 ms
[1481346000] CURRENT HOST STATE: FTTH-SANTA_ANA02;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.23 ms
[1481346000] CURRENT HOST STATE: FTTH-SANTA_ANA03;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.13 ms
[1481346000] CURRENT HOST STATE: FTTH-WORLDCOM01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.14 ms
[1481346000] CURRENT HOST STATE: FTTH-ZAPOTE01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 2.64 ms
[1481346000] CURRENT HOST STATE: OS-MONITOREO;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.11 ms
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - RON HOME;OK;HARD;1;OK - Average IN: 171.92b (0.00%), Average OUT: 448b (0.00%)Total RX: 937.81Gbits, Total TX: 1373.35Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - TACO BELL;OK;HARD;1;OK - Average IN: 53.53Kb (0.05%), Average OUT: 49.28Kb (0.05%)Total RX: 20338.83Gbits, Total TX: 5751.87Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;AMERICAN DATA - TECHNOMED;OK;HARD;1;OK - Average IN: 2.36Kb (0.00%), Average OUT: 673.84b (0.00%)Total RX: 3273.51Gbits, Total TX: 152.85Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 9.78 ms
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA01;TRONCAL - SANTA_ANA01;OK;HARD;1;OK - Average IN: 85.89Mb (4.29%), Average OUT: 25.57Mb (1.28%)Total RX: 247308.59Gbits, Total TX: 457801.04Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - AVON;OK;HARD;1;OK - Average IN: 12.90Kb (0.00%), Average OUT: 14.79Kb (0.00%)Total RX: 2813.33Gbits, Total TX: 3312.19Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - CERVECERIA;OK;HARD;1;OK - Average IN: 2.54Mb (0.25%), Average OUT: 55.25Mb (5.53%)Total RX: 110708.87Gbits, Total TX: 172784.17Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - CITRIX;OK;HARD;1;OK - Average IN: 3.10Kb (0.00%), Average OUT: 1.60Kb (0.00%)Total RX: 873.80Gbits, Total TX: 262.76Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - COLEGIO LINCOLN;OK;HARD;1;OK - Average IN: 275.21Kb (0.03%), Average OUT: 185.50Kb (0.02%)Total RX: 131811.82Gbits, Total TX: 21119.02Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - EXOUTCODING;OK;HARD;1;OK - Average IN: 67.26Kb (0.01%), Average OUT: 60.50Kb (0.01%)Total RX: 71977.40Gbits, Total TX: 14162.29Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - EZUGI;OK;HARD;1;OK - Average IN: 592.41Kb (0.06%), Average OUT: 7.59Mb (0.76%)Total RX: 7419.71Gbits, Total TX: 81561.31Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - FIDELITAS;OK;HARD;1;OK - Average IN: 977.41Kb (0.10%), Average OUT: 58.18Kb (0.01%)Total RX: 45080.73Gbits, Total TX: 5746.23Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - HOTEL;OK;HARD;1;OK - Average IN: 4.12Mb (0.41%), Average OUT: 190.96Kb (0.02%)Total RX: 79650.62Gbits, Total TX: 13442.01Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - MURANO;OK;HARD;1;OK - Average IN: 11.33Mb (1.13%), Average OUT: 872.71Kb (0.09%)Total RX: 343558.28Gbits, Total TX: 120465.61Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - NODO LINDORA;OK;HARD;1;OK - Average IN: 10.20Mb (1.02%), Average OUT: 4.46Mb (0.45%)Total RX: 62412.62Gbits, Total TX: 26050.25Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - OBELISCO;OK;HARD;1;OK - Average IN: 296.36Kb (0.03%), Average OUT: 258.34Kb (0.03%)Total RX: 3342.95Gbits, Total TX: 6550.64Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - OFFICE SPACE;OK;HARD;1;OK - Average IN: 2.90Kb (0.00%), Average OUT: 4.17Kb (0.00%)Total RX: 5317.08Gbits, Total TX: 1268.96Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;AMERICAN DATA - PEDREGAL;OK;HARD;1;OK - Average IN: 765.36b (0.00%), Average OUT: 1.02Kb (0.00%)Total RX: 1381.32Gbits, Total TX: 461.28Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 9.90 ms
[1481346000] CURRENT SERVICE STATE: FTTH-AMERICAN_DATA02;TRONCAL - SABANA01;OK;HARD;1;OK - Average IN: 67.60Mb (2.25%), Average OUT: 30.62Mb (1.02%)Total RX: 474081.06Gbits, Total TX: 887263.78Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-CIS01;AMERICAN DATA - EFS;OK;HARD;1;OK - Average IN: 33.37Mb (3.34%), Average OUT: 872.09Kb (0.09%)Total RX: 10413.02Gbits, Total TX: 1809.41Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-CIS01;AMERICAN DATA - NODO LINDORA;OK;HARD;1;OK - Average IN: 2.05Mb (0.21%), Average OUT: 9.99Mb (1.00%)Total RX: 15640.71Gbits, Total TX: 36971.29Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-CIS01;AMERICAN DATA - OFFICE SPACE;OK;HARD;1;OK - Average IN: 4.59Kb (0.00%), Average OUT: 3.27Kb (0.00%)Total RX: 396.11Gbits, Total TX: 1646.10Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-CIS01;INASOL - INTERNET [REDCA];OK;HARD;1;OK - Average IN: 165.11Kb (0.02%), Average OUT: 524.07Kb (0.05%)Total RX: 1041.42Gbits, Total TX: 4354.39Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-CIS01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 34.28 ms
[1481346000] CURRENT SERVICE STATE: FTTH-CIS01;TRONCAL - INASOL [ASR1002-CLIENTES];OK;HARD;1;OK - Average IN: 485.98Kb (0.05%), Average OUT: 71.87Kb (0.01%)Total RX: 23113.88Gbits, Total TX: 3268.64Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-CIS01;TRONCAL - LUMINET01;OK;HARD;1;OK - Average IN: 897.76b (0.00%), Average OUT: 16.61Kb (0.00%)Total RX: 10.18Gbits, Total TX: 28.26Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-CIS01;TRONCAL - SANTA_ANA02;OK;HARD;1;OK - Average IN: 12.54Mb (1.25%), Average OUT: 39.17Mb (3.92%)Total RX: 401623.76Gbits, Total TX: 107755.49Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-CIS01;WORLDCOM - COCOY;OK;HARD;1;OK - Average IN: 1.78Kb (0.00%), Average OUT: 1.55Kb (0.00%)Total RX: 159.49Gbits, Total TX: 950.58Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-CIS01;WORLDCOM - PAPA JOHNS;OK;HARD;1;OK - Average IN: 2.77Kb (0.00%), Average OUT: 3.02Kb (0.00%)Total RX: 2158.78Gbits, Total TX: 3559.73Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-LUMINET01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 6.37 ms
[1481346000] CURRENT SERVICE STATE: FTTH-LUMINET01;TRONCAL - CIS01;OK;HARD;1;OK - Average IN: 16.29Kb (0.02%), Average OUT: 901.52b (0.00%)Total RX: 3.40Gbits, Total TX: 188.06Mbits
[1481346000] CURRENT SERVICE STATE: FTTH-MERIDIANO01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 5.27 ms
[1481346000] CURRENT SERVICE STATE: FTTH-MERIDIANO01;TRONCAL - SANTA_ANA02;OK;HARD;1;OK - Average IN: 37.39Kb (0.00%), Average OUT: 4.99Kb (0.00%)Total RX: 125985.59Gbits, Total TX: 559982.77Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-MERIDIANO01;WORLDCOM - SJONHSON;OK;HARD;1;OK - Average IN: 6.16Kb (0.00%), Average OUT: 1.70Kb (0.00%)Total RX: 385.59Gbits, Total TX: 1071.79Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SABANA01;AMERICAN DATA - COLEGIO LINCOLN;OK;HARD;1;OK - Average IN: 124.60Kb (0.01%), Average OUT: 188.19Kb (0.02%)Total RX: 21115.68Gbits, Total TX: 131814.63Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SABANA01;AMERICAN DATA - HOTEL;OK;HARD;1;OK - Average IN: 187.29Kb (0.02%), Average OUT: 4.25Mb (0.43%)Total RX: 16016.37Gbits, Total TX: 89548.48Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SABANA01;AMERICAN DATA - INTCOMEX;OK;HARD;1;OK - Average IN: 6.90Mb (0.69%), Average OUT: 1.71Mb (0.17%)Total RX: 16862.19Gbits, Total TX: 11393.78Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SABANA01;AMERICAN DATA - PLAZA MAYOR;OK;HARD;1;OK - Average IN: 4.60Mb (0.46%), Average OUT: 5.36Mb (0.54%)Total RX: 73440.19Gbits, Total TX: 293895.79Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SABANA01;INASOL - A1 MOTORCYCLES;OK;HARD;1;OK - Average IN: 2.86Kb (0.00%), Average OUT: 28.97Kb (0.00%)Total RX: 10496.74Gbits, Total TX: 6085.56Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SABANA01;INASOL - ESS;OK;HARD;1;OK - Average IN: 7.49Kb (0.00%), Average OUT: 13.94Kb (0.00%)Total RX: 22351.97Gbits, Total TX: 6756.23Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SABANA01;INASOL - INTERNET [REDCA];OK;HARD;1;OK - Average IN: 460.92Kb (0.05%), Average OUT: 155.42Kb (0.02%)Total RX: 4354.31Gbits, Total TX: 1042.59Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SABANA01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 7.19 ms
[1481346000] CURRENT SERVICE STATE: FTTH-SABANA01;TRONCAL - AMERICAN_DATA02;OK;HARD;1;OK - Average IN: 593.90Mb (29.69%), Average OUT: 71.19Mb (3.56%)Total RX: 1138640.40Gbits, Total TX: 738773.72Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SABANA01;TRONCAL - SANTA_ANA03;OK;HARD;1;OK - Average IN: 78.33Mb (0.78%), Average OUT: 38.41Mb (0.38%)Total RX: 1046925.63Gbits, Total TX: 1022837.34Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SABANA01;TRONCAL - WORLDCOM01;OK;HARD;1;OK - Average IN: 164.84Kb (0.01%), Average OUT: 699.67Kb (0.03%)Total RX: 31385.93Gbits, Total TX: 81288.53Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SABANA01;WORLDCOM - CEDRAL;OK;HARD;1;OK - Average IN: 102.4b (0.00%), Average OUT: 305.36b (0.00%)Total RX: 1.09Gbits, Total TX: 3.56Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - AGATHA;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - CELLISTIC;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - CHESSYS;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - DEL MONTE;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - FRUTICA;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - OASIS;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - PRISMAN BUSSINES;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;AMERICAN DATA - RON HOME;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 3.55 ms
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;TRONCAL - AMERICAN_DATA01;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;TRONCAL - SANTA_ANA01;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;TRONCAL - SANTA_ANA03;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;TRONCAL - ZAPOTE01;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA01;WORLDCOM - OBELISCO;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA02;AMERICAN DATA - CENTRO DE EVENTOS PEDREGAL;OK;HARD;1;OK - Average IN: 8.4b (0.00%), Average OUT: 1.78Kb (0.00%)Total RX: 462.78Gbits, Total TX: 1394.82Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA02;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 12.45 ms
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA02;TRONCAL - CIS01;OK;HARD;1;OK - Average IN: 35.82Mb (3.58%), Average OUT: 11.48Mb (1.15%)Total RX: 319171.99Gbits, Total TX: 1005693.40Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA02;TRONCAL - MERIDIANO01;OK;HARD;1;OK - Average IN: 5.30Kb (0.00%), Average OUT: 36.31Kb (0.00%)Total RX: 499324.34Gbits, Total TX: 117688.90Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA02;TRONCAL - SANTA_ANA03;OK;HARD;1;OK - Average IN: 12.23Mb (1.22%), Average OUT: 40.29Mb (4.03%)Total RX: 309962.08Gbits, Total TX: 174903.71Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;AMERICAN DATA - AVON;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;AMERICAN DATA - CERVECERIA;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;AMERICAN DATA - EZUGI;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;AMERICAN DATA - MURANO;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;AMERICAN DATA - OBELISCO;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 8.56 ms
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;TRONCAL - AFZ01;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;TRONCAL - SABANA01;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-SANTA_ANA03;TRONCAL - SANTA_ANA02;OK;HARD;1;(No output on stdout) stderr:
[1481346000] CURRENT SERVICE STATE: FTTH-WORLDCOM01;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 6.84 ms
[1481346000] CURRENT SERVICE STATE: FTTH-WORLDCOM01;TRONCAL - SABANA01;OK;HARD;1;OK - Average IN: 657.03Kb (0.03%), Average OUT: 165.39Kb (0.01%)Total RX: 24500.71Gbits, Total TX: 8450.95Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-WORLDCOM01;TRONCAL - ZAPOTE01;OK;HARD;1;OK - Average IN: 479.30Kb (0.05%), Average OUT: 2.63Mb (0.26%)Total RX: 19158.29Gbits, Total TX: 30090.80Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-WORLDCOM01;WORLDCOM - AS DE OROS;OK;HARD;1;OK - Average IN: 12.56Kb (0.00%), Average OUT: 24.72Kb (0.00%)Total RX: 2146.27Gbits, Total TX: 479.62Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-WORLDCOM01;WORLDCOM - BIOQUIN;OK;HARD;1;OK - Average IN: 2.05Kb (0.00%), Average OUT: 2.52Kb (0.00%)Total RX: 883.00Gbits, Total TX: 197.85Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-WORLDCOM01;WORLDCOM - CEDRAL;OK;HARD;1;OK - Average IN: 114.4b (0.00%), Average OUT: 560.24b (0.00%)Total RX: 264.76Mbits, Total TX: 1.24Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-WORLDCOM01;WORLDCOM - COCOY;OK;HARD;1;OK - Average IN: 1.64Kb (0.00%), Average OUT: 2.91Kb (0.00%)Total RX: 661.11Gbits, Total TX: 134.07Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-WORLDCOM01;WORLDCOM - IMESA;OK;HARD;1;OK - Average IN: 2.00Kb (0.00%), Average OUT: 3.82Kb (0.00%)Total RX: 1134.67Gbits, Total TX: 342.03Gbits
[1481346000] CURRENT SERVICE STATE: FTTH-WORLDCOM01;WORLDCOM - IXP;OK;HARD;1;OK - Average IN: 845.22Kb (0.08%), Average OUT: 225.75Kb (0.02%)Total RX: 2501.58Gbits, Total TX: 13515.67Gbits
